id,gene,description
cg22084336,UBP1,upstream binding protein 1 [Source:HGNC Symbol;Acc:HGNC:12507]
cg22232048,NSUN5,NOP2/Sun RNA methyltransferase family member 5 [Source:HGNC Symbol;Acc:HGNC:16385]
cg22232206,SRF,serum response factor [Source:HGNC Symbol;Acc:HGNC:11291]
cg22247277,SYNGR1,synaptogyrin 1 [Source:HGNC Symbol;Acc:HGNC:11498]
cg22283488,ATP5A1,NA
cg22366375,LGI2,leucine rich repeat LGI family member 2 [Source:HGNC Symbol;Acc:HGNC:18710]
cg22377182,DNAJC11,DnaJ heat shock protein family (Hsp40) member C11 [Source:HGNC Symbol;Acc:HGNC:25570]
cg22521310,SERTAD2,SERTA domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30784]
cg22536016,XYLB,xylulokinase [Source:HGNC Symbol;Acc:HGNC:12839]
cg22745781,ISPD,isoprenoid synthase domain containing [Source:HGNC Symbol;Acc:HGNC:37276]
cg22764193,API5,apoptosis inhibitor 5 [Source:HGNC Symbol;Acc:HGNC:594]
cg22786506,SIK3,SIK family kinase 3 [Source:HGNC Symbol;Acc:HGNC:29165]
cg22817718,ISY1,ISY1 splicing factor homolog [Source:HGNC Symbol;Acc:HGNC:29201]
cg22821462,TMTC4,transmembrane and tetratricopeptide repeat containing 4 [Source:HGNC Symbol;Acc:HGNC:25904]
cg22841169,YPEL5,yippee like 5 [Source:HGNC Symbol;Acc:HGNC:18329]
cg22917237,ELL,elongation factor for RNA polymerase II [Source:HGNC Symbol;Acc:HGNC:23114]
cg22933646,EEF1G,eukaryotic translation elongation factor 1 gamma [Source:HGNC Symbol;Acc:HGNC:3213]
cg22964598,SLC39A13,solute carrier family 39 member 13 [Source:HGNC Symbol;Acc:HGNC:20859]
cg23053961,GLIS3,GLIS family zinc finger 3 [Source:HGNC Symbol;Acc:HGNC:28510]
cg23076086,FYN,FYN proto-oncogene, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:4037]
cg23078896,RAP2B,RAP2B, member of RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9862]
cg23083824,PHF14,PHD finger protein 14 [Source:HGNC Symbol;Acc:HGNC:22203]
cg23097499,TNFRSF1B,TNF receptor superfamily member 1B [Source:HGNC Symbol;Acc:HGNC:11917]
cg23118964,HMGN3,high mobility group nucleosomal binding domain 3 [Source:HGNC Symbol;Acc:HGNC:12312]
cg23171628,C12orf75,chromosome 12 open reading frame 75 [Source:HGNC Symbol;Acc:HGNC:35164]
cg23194182,MON2,MON2 homolog, regulator of endosome-to-Golgi trafficking [Source:HGNC Symbol;Acc:HGNC:29177]
cg23194354,SDK1,sidekick cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:19307]
cg23279887,TMEM161A,transmembrane protein 161A [Source:HGNC Symbol;Acc:HGNC:26020]
cg23404101,TMEM88,transmembrane protein 88 [Source:HGNC Symbol;Acc:HGNC:32371]
cg23413685,EIF3D,eukaryotic translation initiation factor 3 subunit D [Source:HGNC Symbol;Acc:HGNC:3278]
cg23514532,SLC2A10,solute carrier family 2 member 10 [Source:HGNC Symbol;Acc:HGNC:13444]
cg23520930,GATA2,GATA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:4171]
cg23575107,SHMT1,serine hydroxymethyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10850]
cg23591853,IFT172,intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391]
cg23596567,ZNF18,zinc finger protein 18 [Source:HGNC Symbol;Acc:HGNC:12969]
cg23624271,MED30,mediator complex subunit 30 [Source:HGNC Symbol;Acc:HGNC:23032]
cg23645479,KIAA0895L,KIAA0895 like [Source:HGNC Symbol;Acc:HGNC:34408]
cg23689457,TMEM9B,TMEM9 domain family member B [Source:HGNC Symbol;Acc:HGNC:1168]
cg23697861,ZDHHC4,zinc finger DHHC-type containing 4 [Source:HGNC Symbol;Acc:HGNC:18471]
cg23751922,CREG1,cellular repressor of E1A stimulated genes 1 [Source:HGNC Symbol;Acc:HGNC:2351]
cg23850205,MAP2K7,mitogen-activated protein kinase kinase 7 [Source:HGNC Symbol;Acc:HGNC:6847]
cg23858558,SDC2,syndecan 2 [Source:HGNC Symbol;Acc:HGNC:10659]
cg23886783,SLC20A1,solute carrier family 20 member 1 [Source:HGNC Symbol;Acc:HGNC:10946]
cg23887129,FBXO46,F-box protein 46 [Source:HGNC Symbol;Acc:HGNC:25069]
cg23904249,CCDC86,coiled-coil domain containing 86 [Source:HGNC Symbol;Acc:HGNC:28359]
cg23935819,GRAMD1A,GRAM domain containing 1A [Source:HGNC Symbol;Acc:HGNC:29305]
cg23982279,ZMAT3,zinc finger matrin-type 3 [Source:HGNC Symbol;Acc:HGNC:29983]
cg24121867,SNAPC2,small nuclear RNA activating complex polypeptide 2 [Source:HGNC Symbol;Acc:HGNC:11135]
cg24182521,PLTP,phospholipid transfer protein [Source:HGNC Symbol;Acc:HGNC:9093]
cg24207698,TTC21B,tetratricopeptide repeat domain 21B [Source:HGNC Symbol;Acc:HGNC:25660]
cg24276491,EAPP,E2F associated phosphoprotein [Source:HGNC Symbol;Acc:HGNC:19312]
cg24315340,EPM2A,EPM2A, laforin glucan phosphatase [Source:HGNC Symbol;Acc:HGNC:3413]
cg24349400,DGCR14,NA
cg24400608,GALNT2,polypeptide N-acetylgalactosaminyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:4124]
cg24402300,EPS8L1,EPS8 like 1 [Source:HGNC Symbol;Acc:HGNC:21295]
cg24433016,TTK,TTK protein kinase [Source:HGNC Symbol;Acc:HGNC:12401]
cg24440997,NR1H2,nuclear receptor subfamily 1 group H member 2 [Source:HGNC Symbol;Acc:HGNC:7965]
cg24513224,GAS7,growth arrest specific 7 [Source:HGNC Symbol;Acc:HGNC:4169]
cg24598094,SLC30A1,solute carrier family 30 member 1 [Source:HGNC Symbol;Acc:HGNC:11012]
cg24635736,PSTK,phosphoseryl-tRNA kinase [Source:HGNC Symbol;Acc:HGNC:28578]
cg24669856,PCNA,proliferating cell nuclear antigen [Source:HGNC Symbol;Acc:HGNC:8729]
cg24913935,BUD13,BUD13 homolog [Source:HGNC Symbol;Acc:HGNC:28199]
cg24987293,ANAPC5,anaphase promoting complex subunit 5 [Source:HGNC Symbol;Acc:HGNC:15713]
cg25040783,APPL1,adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 1 [Source:HGNC Symbol;Acc:HGNC:24035]
cg25098644,SUZ12,SUZ12 polycomb repressive complex 2 subunit [Source:HGNC Symbol;Acc:HGNC:17101]
cg25167447,NAV1,neuron navigator 1 [Source:HGNC Symbol;Acc:HGNC:15989]
cg25192651,CPSF6,cleavage and polyadenylation specific factor 6 [Source:HGNC Symbol;Acc:HGNC:13871]
cg25203256,RABGEF1,RAB guanine nucleotide exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:17676]
cg25211013,NAA20,N(alpha)-acetyltransferase 20, NatB catalytic subunit [Source:HGNC Symbol;Acc:HGNC:15908]
cg25310617,ZNF776,zinc finger protein 776 [Source:HGNC Symbol;Acc:HGNC:26765]
cg25315235,MKNK1,MAP kinase interacting serine/threonine kinase 1 [Source:HGNC Symbol;Acc:HGNC:7110]
cg25389463,RBM34,RNA binding motif protein 34 [Source:HGNC Symbol;Acc:HGNC:28965]
cg25506127,CLK3,CDC like kinase 3 [Source:HGNC Symbol;Acc:HGNC:2071]
cg25508527,INSR,insulin receptor [Source:HGNC Symbol;Acc:HGNC:6091]
cg25518386,RAB3A,RAB3A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9777]
cg25568091,ZC3H6,zinc finger CCCH-type containing 6 [Source:HGNC Symbol;Acc:HGNC:24762]
cg25599763,NASP,nuclear autoantigenic sperm protein [Source:HGNC Symbol;Acc:HGNC:7644]
cg25603927,PGAM1,phosphoglycerate mutase 1 [Source:HGNC Symbol;Acc:HGNC:8888]
cg25610492,ISG15,ISG15 ubiquitin-like modifier [Source:HGNC Symbol;Acc:HGNC:4053]
cg25632203,ZNF643,NA
cg25667078,ELOF1,elongation factor 1 homolog [Source:HGNC Symbol;Acc:HGNC:28691]
cg25741319,CCDC138,coiled-coil domain containing 138 [Source:HGNC Symbol;Acc:HGNC:26531]
cg26002784,ADAM11,ADAM metallopeptidase domain 11 [Source:HGNC Symbol;Acc:HGNC:189]
cg26105702,IDH1,isocitrate dehydrogenase (NADP(+)) 1, cytosolic [Source:HGNC Symbol;Acc:HGNC:5382]
cg26167744,TMED2,transmembrane p24 trafficking protein 2 [Source:HGNC Symbol;Acc:HGNC:16996]
cg26179948,JAZF1,JAZF zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:28917]
cg26207908,RBM27,RNA binding motif protein 27 [Source:HGNC Symbol;Acc:HGNC:29243]
cg26220336,FAM83D,family with sequence similarity 83 member D [Source:HGNC Symbol;Acc:HGNC:16122]
cg26239391,PIK3R5,phosphoinositide-3-kinase regulatory subunit 5 [Source:HGNC Symbol;Acc:HGNC:30035]
cg26239930,C14orf166,NA
cg26274889,NDST2,N-deacetylase and N-sulfotransferase 2 [Source:HGNC Symbol;Acc:HGNC:7681]
cg26292547,REV3L,REV3 like, DNA directed polymerase zeta catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9968]
cg26298737,SRP9,signal recognition particle 9 [Source:HGNC Symbol;Acc:HGNC:11304]
cg26354221,ADORA2A,adenosine A2a receptor [Source:HGNC Symbol;Acc:HGNC:263]
cg26354439,DYNC1H1,dynein cytoplasmic 1 heavy chain 1 [Source:HGNC Symbol;Acc:HGNC:2961]
cg26355399,LYRM7,LYR motif containing 7 [Source:HGNC Symbol;Acc:HGNC:28072]
cg26399411,CHCHD2,coiled-coil-helix-coiled-coil-helix domain containing 2 [Source:HGNC Symbol;Acc:HGNC:21645]
cg26503653,DOCK2,dedicator of cytokinesis 2 [Source:HGNC Symbol;Acc:HGNC:2988]
cg26549552,KIAA0528,NA
cg26579032,ALKBH3,alkB homolog 3, alpha-ketoglutaratedependent dioxygenase [Source:HGNC Symbol;Acc:HGNC:30141]
cg26606628,NUDC,nuclear distribution C, dynein complex regulator [Source:HGNC Symbol;Acc:HGNC:8045]
cg26622232,OXR1,oxidation resistance 1 [Source:HGNC Symbol;Acc:HGNC:15822]
cg26674779,GOLGA7,golgin A7 [Source:HGNC Symbol;Acc:HGNC:24876]
cg26693601,WDR1,WD repeat domain 1 [Source:HGNC Symbol;Acc:HGNC:12754]
cg26780705,TRIM65,tripartite motif containing 65 [Source:HGNC Symbol;Acc:HGNC:27316]
cg26875867,SMCHD1,structural maintenance of chromosomes flexible hinge domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29090]
cg26877596,NUAK1,NUAK family kinase 1 [Source:HGNC Symbol;Acc:HGNC:14311]
cg26967385,HINT1,histidine triad nucleotide binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4912]
cg27020253,HLA-L,major histocompatibility complex, class I, L (pseudogene) [Source:HGNC Symbol;Acc:HGNC:4970]
cg27059819,PODXL2,podocalyxin like 2 [Source:HGNC Symbol;Acc:HGNC:17936]
cg27064238,AGGF1,angiogenic factor with G-patch and FHA domains 1 [Source:HGNC Symbol;Acc:HGNC:24684]
cg27085821,TBX6,T-box 6 [Source:HGNC Symbol;Acc:HGNC:11605]
cg27136344,WDR45L,NA
cg27197504,KLHL24,kelch like family member 24 [Source:HGNC Symbol;Acc:HGNC:25947]
cg27308707,KIF20B,kinesin family member 20B [Source:HGNC Symbol;Acc:HGNC:7212]
cg27331495,DTWD2,DTW domain containing 2 [Source:HGNC Symbol;Acc:HGNC:19334]
cg27390207,ZNF428,zinc finger protein 428 [Source:HGNC Symbol;Acc:HGNC:20804]
cg27477205,MKRN2,makorin ring finger protein 2 [Source:HGNC Symbol;Acc:HGNC:7113]
cg27541691,TUBG2,tubulin gamma 2 [Source:HGNC Symbol;Acc:HGNC:12419]
cg27550262,AGAP3,ArfGAP with GTPase domain, ankyrin repeat and PH domain 3 [Source:HGNC Symbol;Acc:HGNC:16923]
cg27574244,TBCD,tubulin folding cofactor D [Source:HGNC Symbol;Acc:HGNC:11581]
cg27583138,GMNN,geminin, DNA replication inhibitor [Source:HGNC Symbol;Acc:HGNC:17493]
